 year month day hour minute second magnitude latitude longitude depth 
 2008  5 19 21 37 36.130    3.1    31.650190  104.079800    14.0 
 2008  5 19 21 53  6.270    2.8    31.795830  103.910900     7.1 
 2008  5 19 21 57 25.640    3.1    32.434370  105.078200    15.8 
 2008  5 19 22  0 49.650    2.8    30.957980  103.457200     1.3 
 2008  5 19 22 33  2.590    3.2    31.326480  103.816800    14.5 
 2008  5 19 22 52 28.310    3.8    31.225000  103.479200    10.2 
 2008  5 19 23 13 27.400    3.6    32.591130  105.380800    14.1 
 2008  5 19 23 18 54.850    3.2    31.038780  103.329000    14.8 
 2008  5 19 23 48 23.990    3.1    31.002940  103.221500    18.0 
 2008  5 19 23 48 47.160    3.3    31.008610  103.293300    13.4 
 2008  5 20  0  0 19.210    3.1    32.309500  104.907100    15.4 
 2008  5 20  0  8 13.690    3.6    32.550520  105.238100    12.2 
 2008  5 20  0 12 52.190    3.6    31.309520  103.826000    14.1 
 2008  5 20  0 34 37.990    3.9    31.844690  104.366300    11.2 
 2008  5 20  1  3 16.360    3.0    32.312340  104.886600    18.2 
 2008  5 20  1 17 23.450    3.3    31.317670  103.551100     8.1 
 2008  5 20  1 46  9.750    3.2    31.011030  103.352000    16.5 
 2008  5 20  1 52 34.560    5.0    32.294510  104.935000    15.4 
 2008  5 20  1 58  9.070    3.3    31.359990  103.825900    16.0 
 2008  5 20  2  0 10.630    3.2    32.293380  104.936400    14.5 
 2008  5 20  2  2 50.740    3.1    31.522250  103.923500    14.6 
 2008  5 20  2  6 13.050    3.1    31.534100  104.100300    14.9 
 2008  5 20  2 23 55.020    3.6    32.385440  105.001900    14.6 
 2008  5 20  2 28 30.280    3.1    32.170560  104.629400    16.6 
 2008  5 20  2 33  4.870    3.9    31.312410  103.448100    14.6 
 2008  5 20  2 37  9.570    2.8    32.173650  104.613900    19.1 
 2008  5 20  2 59  1.800    3.2    31.805470  104.251200    14.3 
 2008  5 20  3  7 40.740    3.7    31.020600  103.405300     8.8 
 2008  5 20  3 42 42.350    3.0    32.400050  105.034300    16.9 
 2008  5 20  3 45 52.580    3.2    32.611770  105.356000    16.6 
 2008  5 20  4 29 47.050    3.7    31.613440  103.962300    21.2 
 2008  5 20  5  4 12.130    3.3    31.322110  103.758800    16.7 
 2008  5 20  5  8 47.700    3.0    32.565140  105.178800    10.8 
 2008  5 20  5 13  7.370    3.4    32.611620  105.361300    19.9 
 2008  5 20  5 18 29.340    3.1    32.319100  105.142700    17.4 
 2008  5 20  5 37 59.440    3.1    32.654010  105.371300    15.6 
 2008  5 20  6 21 14.310     .0    31.265840  103.736000    13.9 
 2008  5 20  6 27 51.960    3.0    31.725410  104.181900     1.2 
 2008  5 20  7 23  3.890    3.6    32.161630  104.604700    13.1 
 2008  5 20  7 35 30.610    3.2    31.745340  104.174700    11.8 
 2008  5 20  7 56 23.440    3.2    31.700660  104.074900    15.1 
 2008  5 20  8  9 26.810    3.1    31.404690  103.914100    15.7 
 2008  5 20  8 11 57.650    3.5    31.720920  104.099800    17.1 
 2008  5 20  8 20  3.160    3.5    31.536580  104.024800    14.3 
 2008  5 20  8 35  5.990    3.0    31.574640  103.982900    15.6 
 2008  5 20  8 57 36.030    4.4    31.670740  104.014200    17.2 
 2008  5 20  9 11 36.430    3.0    32.179060  104.646400    15.9 
 2008  5 20  9 28 23.630    2.9    32.382050  105.008400    14.2 
 2008  5 20  9 33 23.700    3.9    30.950150  103.306500    17.2 
 2008  5 20  9 41 22.720    3.4    31.800570  104.197400    16.6 
 2008  5 20 10  4 18.940    3.2    31.543080  103.244200    12.5 
 2008  5 20 10  6 59.650    3.2    31.701680  104.069600    18.0 
 2008  5 20 10 15 35.170    3.2    30.966820  103.302400    13.2 
 2008  5 20 10 17 57.970    2.9    31.482610  103.927300    13.5 
 2008  5 20 10 19 58.920    3.0    31.034970  103.391900    10.4 
 2008  5 20 10 34  8.130    2.8    30.991550  103.239600    15.5 
 2008  5 20 10 37 25.790    2.8    31.437510  103.827600    17.1 
 2008  5 20 10 41 17.400    2.7    31.317030  103.442600    13.0 
 2008  5 20 10 51 23.960    3.2    31.198940  103.605800    13.1 
 2008  5 20 11 20 22.730    2.9    31.735280  104.121100    13.4 
 2008  5 20 11 34 45.230    3.2    31.427420  103.834500    13.9 
 2008  5 20 11 42 25.140    4.4    32.627080  105.377200    14.2 
 2008  5 20 11 52 15.540    3.3    31.874850  104.137200    16.6 
 2008  5 20 12 17 58.260     .0    30.817420  103.336000    16.1 
 2008  5 20 13 11 26.980    4.1    32.252310  104.822600    12.6 
 2008  5 20 13 16 12.680    3.3    30.985090  103.369100    10.9 
 2008  5 20 13 46 36.560    3.7    31.410130  103.970200    16.2 
 2008  5 20 14  5 16.770    3.4    32.310690  104.926300    14.2 
 2008  5 20 14 30 16.980    3.2    32.320840  104.933000    11.2 
 2008  5 20 14 34 39.960    3.2    32.414340  105.112600    15.2 
 2008  5 20 14 43 40.010    2.9    31.849950  104.342000     8.9 
 2008  5 20 14 54 20.700    4.3    31.780730  104.218500    16.4 
 2008  5 20 15  4 13.590    3.7    32.262260  104.912200    16.7 
 2008  5 20 15 18  2.350    3.3    31.010210  103.330500    11.6 
 2008  5 20 15 20 27.310    2.9    32.155270  104.569600    14.1 
 2008  5 20 15 21  8.540    4.6    31.376720  103.876800    17.6 
 2008  5 20 15 27 16.790    2.8    31.256010  103.738900    15.2 
 2008  5 20 15 35 23.030    3.5    30.982530  103.380700     9.1 
 2008  5 20 15 35 28.190    3.4    32.577450  105.258000    15.5 
 2008  5 20 15 49 21.770    2.8    32.561650  105.169000    15.8 
 2008  5 20 16 20 47.100    2.8    31.877290  104.321400    10.6 
 2008  5 20 16 39 33.340    3.1    31.783050  104.255600    13.0 
 2008  5 20 17  2 10.850    3.0    31.819770  104.304200    12.1 
 2008  5 20 17 28 33.070    3.0    32.580720  105.264200    14.6 
 2008  5 20 17 53 19.200    3.1    31.639320  104.065500    13.4 
 2008  5 20 18  3  6.230    3.1    32.292564  104.873357    13.1 
 2008  5 20 18 15 56.410    2.7    32.358140  104.926500    13.2 
 2008  5 20 18 34  6.900    3.6    31.313960  103.530000    13.4 
 2008  5 20 18 42 30.340    2.9    32.233780  104.625500    13.9 
 2008  5 20 18 43 23.170    2.8    31.309710  103.435500     8.6 
 2008  5 20 18 47 29.060    3.2    31.714010  104.076900    16.5 
 2008  5 20 19 21 52.140    2.9    31.239760  103.594900    12.9 
 2008  5 20 19 25  4.760     .0    31.284420  103.550700    14.5 
 2008  5 20 19 32 44.570    2.9    30.931090  103.271200    18.1 
 2008  5 20 20 39  8.530    3.5    31.784970  104.311500    11.8 
 2008  5 20 20 43  6.770    3.4    30.981700  103.399700    15.1 
 2008  5 20 20 53 23.340    2.9    31.233810  103.492300    15.4 
 2008  5 20 21 23  6.050    3.6    31.346890  103.773400    14.7 
 2008  5 20 21 32 39.860    3.0    31.228590  103.485600     9.8 
 2008  5 20 21 41 58.240    3.2    31.293930  103.800300    10.7 
 2008  5 20 22 29 41.420    4.3    32.543760  105.147000    16.0 
 2008  5 20 22 32 21.460    3.4    30.952430  103.344300    15.1 
 2008  5 20 22 50 45.370    3.3    31.488200  103.931400    16.4 
 2008  5 20 23  8 13.530    3.9    31.166050  103.469800    12.3 
 2008  5 20 23 16 15.500    3.2    32.339080  104.955000    15.1 
 2008  5 21  0 20 44.530    3.9    31.506820  103.966700    14.6 
 2008  5 21  0 38 36.890    4.3    30.914670  103.296900    17.4 
 2008  5 21  0 43 44.990    3.5    32.274150  104.855400    14.1 
 2008  5 21  2 35 49.410    3.7    31.223220  103.581900    12.8 
 2008  5 21  4 21 30.560    3.5    31.574210  104.096900    13.9 
 2008  5 21  5  0 31.110    3.7    30.858510  103.271500    17.2 
 2008  5 21  5 16 28.170    3.5    31.506290  104.207900    17.2 
 2008  5 21  6 24 50.520    3.7    31.155410  103.597700    11.0 
 2008  5 21  6 35  3.110    3.7    31.833140  104.269800    12.9 
 2008  5 21  9 27  4.640    3.8    31.298630  103.479000     6.2 
 2008  5 21  9 45 10.210    3.0    31.404390  103.762700    12.9 
 2008  5 21 10 56  6.960    3.2    31.193360  103.575700    11.9 
 2008  5 21 11 52 42.320    3.6    32.262550  104.982600    14.6 
 2008  5 21 15 32 38.830    3.0    30.880120  103.197000    18.0 
 2008  5 21 16 40 53.740     .0    31.391990  103.319300    15.2 
 2008  5 21 17 33 15.210     .0    32.497680  105.165200    15.5 
 2008  5 21 18  1 58.880     .0    31.042560  103.333700    14.1 
 2008  5 21 21 25  6.940    3.1    30.954670  103.372300    14.3 
 2008  5 21 21 59  9.570    4.5    31.422230  103.853500    21.0 
 2008  5 21 22  6 10.230    3.7    31.146650  103.291600    18.6 
 2008  5 21 22 57 57.840    3.5    31.343940  103.354800    13.2 
 2008  5 21 23  8 57.840    3.7    31.184180  103.401500    11.3 
 2008  5 21 23 20 31.780    3.7    31.864750  104.378800    13.1 
 2008  5 21 23 29 54.690    4.7    32.409830  105.071900    15.4 
 2008  5 22  0 31 23.450    3.6    32.305210  104.880400    17.4 
 2008  5 22  0 48 31.860    2.8    31.843120  104.330500     7.6 
 2008  5 22  1  2  4.960    3.0    31.158460  103.303800    20.5 
 2008  5 22  1  9 54.270    4.3    31.399930  103.908400    15.7 
 2008  5 22  1 27 18.970    2.9    31.443670  103.884600    16.9 
 2008  5 22  1 37 44.590    2.9    31.095570  103.371700    14.8 
 2008  5 22  3 12 53.630    3.6    32.157310  104.577900    15.8 
 2008  5 22  3 28 43.890    3.1    32.600480  105.374800    13.0 
 2008  5 22  3 37  5.690    3.0    32.280000  104.950800    15.7 
 2008  5 22  4 12 55.720     .0    31.386550  103.774900    16.3 
 2008  5 22  4 36 27.910    4.8    32.238630  104.740800    15.6 
 2008  5 22  4 46 23.680    3.0    31.571660  104.152400    16.6 
 2008  5 22  5 58 17.000    2.7    31.488180  104.303600    15.6 
 2008  5 22  6  2 13.990    3.3    32.429120  105.096700    15.7 
 2008  5 22  6  9 30.530    2.9    31.321840  103.680800    15.4 
 2008  5 22  6 22 39.430    3.0    31.198880  103.674600    13.4 
 2008  5 22  6 51 43.510     .0    31.112710  103.538200    12.1 
 2008  5 22  7 15 38.720    2.8    32.646170  105.381100    13.4 
 2008  5 22  7 44 57.730    3.5    31.709300  104.094900    17.7 
 2008  5 22  7 53 24.820    3.9    31.364100  103.391300    12.9 
 2008  5 22  8 38 28.550    3.8    31.290860  103.745900    16.9 
 2008  5 22  9 43 42.310    2.7    31.907260  104.364900    11.4 
 2008  5 22 10 34 18.360     .0    31.337210  103.494500    10.5 
 2008  5 22 11  3 58.120    3.2    31.727070  104.236400    13.4 
 2008  5 22 11 29 24.010    3.4    31.880070  104.278600    14.3 
 2008  5 22 11 36 16.850    3.0    31.327360  103.493400    11.7 
 2008  5 22 12  2  1.640    3.0    31.226730  103.508400    14.6 
 2008  5 22 13 52 47.890    3.5    31.186600  103.503600    12.7 
 2008  5 22 14 15 22.190    3.0    31.331590  103.747100    15.3 
 2008  5 22 14 58  7.060    2.9    31.703860  104.091300    17.7 
 2008  5 22 15 16 12.350    3.1    31.318230  103.417500    11.8 
 2008  5 22 15 18 44.710    5.1    31.179060  103.568900    14.8 
 2008  5 22 15 25 41.200    3.7    32.563160  105.164500    16.3 
 2008  5 22 15 53 19.340    3.2    32.124490  104.566100    15.6 
 2008  5 22 15 57 16.250    3.3    31.179120  103.597400    17.4 
 2008  5 22 16 13 37.880    2.8    30.781260  103.210200    22.3 
 2008  5 22 16 17 52.620    3.0    31.762980  104.257700    11.5 
 2008  5 22 16 35 33.360    2.8    32.576470  105.269100    15.5 
 2008  5 22 16 38 23.470    3.1    31.873140  104.314300    10.1 
 2008  5 22 16 43  3.180    2.8    32.153260  104.626700    14.7 
 2008  5 22 17  3 59.670    3.1    31.328180  103.799700    13.2 
 2008  5 22 17 26 31.530    3.1    31.189600  103.523100    11.9 
 2008  5 22 17 47 13.310    3.2    31.911440  104.429400    10.0 
 2008  5 22 17 50 48.370    3.4    31.035140  103.444200     1.9 
 2008  5 22 17 56 12.090    3.0    30.997220  103.331600     9.1 
 2008  5 22 17 58  1.650    3.1    32.598880  105.306100    15.4 
 2008  5 22 17 59 16.140    3.0    31.775040  104.243800     8.7 
 2008  5 22 18  2 50.470    2.9    31.043310  103.376800    13.8 
 2008  5 22 18  6 16.480    3.3    31.274610  103.560300    13.0 
 2008  5 22 18 49 25.490     .0    31.177210  103.561200    12.8 
 2008  5 22 18 56 41.160    3.0    31.011640  103.369400    10.0 
 2008  5 22 19 22 23.940    4.4    32.666830  105.422100    14.0 
 2008  5 22 20  8 24.430    2.9    32.115870  104.206700     7.5 
 2008  5 22 20 12 20.300    3.0    32.105450  104.408700    14.9 
 2008  5 22 20 25 21.930    3.1    30.793700  103.263300    17.0 
 2008  5 22 20 32  8.490     .0    31.593030  104.149400    11.3 
 2008  5 22 21 11 19.970    3.4    31.512040  104.069200     8.9 
 2008  5 22 21 30 34.160    2.8    31.244310  103.709400    16.4 
 2008  5 22 21 31 38.930    3.4    31.174180  103.566100    14.1 
 2008  5 22 22  8 10.720    3.7    31.440620  103.874400    17.0 
 2008  5 22 22 11 53.100    2.8    32.175870  104.596600    16.8 
 2008  5 22 22 26 33.220    2.9    32.416320  105.056400    15.1 
 2008  5 22 22 39 50.940    3.8    31.905830  104.426200    14.3 
 2008  5 22 23  0 13.140    4.6    31.885150  104.358700    10.9 
 2008  5 22 23  3 56.180    3.3    31.021100  103.379000    13.4 
 2008  5 22 23 10  9.210    3.5    32.431470  105.092900    15.6 
 2008  5 23  0  9 44.330     .0    31.780580  104.020400    15.5 
 2008  5 23  1 37 36.760    4.9    31.260300  103.602700    15.2 
 2008  5 23  1 48 10.670    3.0    31.255990  103.601300    13.6 
 2008  5 23  2 44 42.020    3.2    32.327370  104.907000    19.1 
 2008  5 23  3 50  9.150    3.3    31.268530  103.498900    13.8 
 2008  5 23  3 58 49.330    4.0    31.905360  104.427200    11.8 
 2008  5 23  5 12 19.690     .0    31.352640  103.204500    14.7 
 2008  5 23  7 14  1.460    3.1    31.275970  103.580500     1.5 
 2008  5 23  8  5  4.670    4.7    31.188650  103.572500    12.7 
 2008  5 23  9 23 28.010    4.3    31.219740  103.478300    14.7 
 2008  5 23 11  9 15.800    3.4    31.247160  103.648700    15.1 
 2008  5 23 11 12 12.710    4.2    31.227040  103.161100    15.6 
 2008  5 23 11 41 23.530    3.9    32.309850  104.920400    14.0 
 2008  5 23 12  7 39.780    3.7    32.368350  104.990300    15.3 
 2008  5 23 16 30 56.870    3.3    31.401370  103.280000    12.9 
 2008  5 23 17  1 35.840    3.1    31.466950  103.922000    13.7 
 2008  5 23 18 33 42.030    3.3    31.814260  103.967400    18.4 
 2008  5 23 18 37 10.610    3.4    31.270900  103.783800    16.0 
 2008  5 23 20 14 31.250     .0    30.992930  103.313900    13.7 
 2008  5 23 21 21 20.030    3.1    31.094390  103.302200    12.0 
 2008  5 23 21 38 30.930    3.8    32.194250  104.590600    11.5 
 2008  5 23 22 59 18.600    3.3    32.369300  104.991900    15.6 
 2008  5 23 23 51  2.250    3.8    31.413270  103.878500    16.7 
 2008  5 24  0  1  6.760    3.6    31.701320  104.066200    16.7 
 2008  5 24  0 10 22.760    4.3    32.266430  104.955000    14.6 
 2008  5 24  0 26  8.480    3.4    31.072030  103.333000    13.9 
 2008  5 24  0 35 46.020    4.3    31.912240  104.343800    16.1 
 2008  5 24  0 48  4.120    4.3    31.823080  104.131000    16.9 
 2008  5 24  1  4  7.140    3.1    31.367860  103.162900    10.9 
 2008  5 24  1 25 27.540    3.0    32.577660  105.287700    15.6 
 2008  5 24  1 53 32.010    4.4    32.544560  105.191500    16.3 
 2008  5 24  2 15 27.700    3.3    31.868090  104.266000    15.2 
 2008  5 24  3  2 56.300    3.0    32.433820  105.048000    15.8 
 2008  5 24  3  9  8.040    3.3    31.725210  104.086800    17.5 
 2008  5 24  3 34  3.490    2.9    31.333000  103.684700    16.1 
 2008  5 24  3 54 53.530    3.5    30.948180  103.419600    10.6 
 2008  5 24  4  4 39.320    4.0    30.786010  103.354500    15.8 
 2008  5 24  4  4 46.930    3.1    32.318730  104.896400    18.8 
 2008  5 24  4 13 43.230    3.2    31.277740  103.492500    11.2 
 2008  5 24  4 22  9.010    4.1    32.290940  105.001500    16.1 
 2008  5 24  4 35  4.050    3.5    31.394730  103.336700    15.7 
 2008  5 24  4 58  3.950    3.4    31.313420  103.553800    14.4 
 2008  5 24  5  0 32.920    3.1    32.235930  104.909900    14.5 
 2008  5 24  5  3 59.590    3.0    32.634770  105.296000    16.3 
 2008  5 24  5 25 49.060    3.6    32.193180  104.781700    13.2 
 2008  5 24  5 35 17.790    3.7    31.890840  104.382800    11.2 
 2008  5 24  6 18 32.020    3.1    32.188430  104.573100    18.4 
 2008  5 24  6 31  2.050    2.8    31.090660  103.342900    14.9 
 2008  5 24  6 35 57.790    3.2    32.584220  105.192900    16.9 
 2008  5 24  6 55  2.040    3.2    30.888610  103.342300    17.8 
 2008  5 24  7  1 39.020    3.4    31.183880  103.556800    11.8 
 2008  5 24  7  3 50.550    3.1    31.281560  103.688800    15.9 
 2008  5 24  7 22 34.280    3.3    31.342750  103.132500    13.6 
 2008  5 24  7 34 57.410    3.8    31.323350  103.192000    14.3 
 2008  5 24  8  7 53.570    2.9    31.201200  103.434400    13.0 
 2008  5 24  8 27 42.600    3.2    31.069230  103.311400    15.5 
 2008  5 24  8 31   .970    3.2    30.857990  103.410200    10.4 
 2008  5 24  9 21 47.810    3.3    31.307720  103.631900    16.3 
 2008  5 24  9 39 44.480    2.8    32.546860  105.193400    18.2 
 2008  5 24  9 46 28.490    3.6    32.398930  105.013600    16.8 
 2008  5 24 11  0 12.810    4.4    31.142150  103.447900    12.4 
 2008  5 24 11  7 30.010    2.8    32.355230  104.960400    17.5 
 2008  5 24 11 11  5.670    2.7    32.185630  104.648200    16.0 
 2008  5 24 11 53  6.580    3.0    32.418900  105.091200    15.2 
 2008  5 24 12 17 57.390    3.2    32.644100  105.385700    14.7 
 2008  5 24 13 15 28.980    3.0    32.367440  105.007900    15.6 
 2008  5 24 13 53 56.230    3.0    31.013120  103.355700    10.4 
 2008  5 24 14 23 29.490    3.1    31.855880  104.053500    15.8 
 2008  5 24 14 41 40.310    3.6    32.464940  105.139400    16.7 
 2008  5 24 15  1   .810    3.5    31.781330  104.301600    12.1 
 2008  5 24 15  4 35.380    3.3    32.401260  105.070900    14.5 
 2008  5 24 15 24 16.490    3.0    31.818040  104.201400    23.3 
 2008  5 24 15 24 16.850    2.8    31.776350  104.328900    12.6 
 2008  5 24 15 41 50.830    2.8    32.394080  105.029300    15.9 
 2008  5 24 16 13 22.940    3.1    31.279220  103.289100    16.8 
 2008  5 24 16 16 12.610     .0    31.769140  104.138300    18.2 
 2008  5 24 16 31  3.510    3.4    32.627340  105.389000    12.9 
 2008  5 24 16 36 32.310    3.3    31.237780  103.568100    17.9 
 2008  5 24 17  3  1.530    2.7    31.273020  103.718000    16.7 
 2008  5 24 17  7 35.920    3.3    32.302840  104.798900    19.9 
 2008  5 24 17 46 42.900    3.0    31.192400  103.438400    14.4 
 2008  5 24 17 54  3.460    3.5    31.267450  103.468000    14.5 
 2008  5 24 18  8 37.430    4.3    31.179030  103.622200    16.3 
 2008  5 24 18 21 51.750    3.0    31.243350  103.583900    14.9 
 2008  5 24 18 39 10.130    3.5    31.233690  103.681900    16.0 
 2008  5 24 19 28 15.060     .0    31.307520  103.962800    20.5 
 2008  5 24 19 39 48.670    3.9    31.249770  103.617900    13.3 
 2008  5 24 19 42 12.970    4.1    32.617150  105.359800    17.4 
